Image Filename,Image URL,Product Link,embedding
ebay_images/image_1_2.png,https://i.ebayimg.com/images/g/Qw0AAOSwfqBnPMpo/s-l500.webp,https://www.ebay.com/itm/235837546554?_skw=furniture&itmmeta=01JNWWS70H7N0TXKC73JE19GKP&hash=item36e903603a%3Ag%3AQw0AAOSwfqBnPMpo&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eGXQ90Vci9EwOdY4LVvSkNfljdLkcEnORgytrM6Xz6o%2FoRUMtrb%2FkI6uT5suAInFrkf6MGP8FdX%2BL2gtnU0TZGS7sfRlRdAsYskOimHq8ZZK2x7Is%2BQpSrztLLMRFP%2BadSsLhVI1IK%2BWKxtALHzs48CfzMQfme5N----W9M1XAbihOCBKLgRwSBOmQcsMg37Bx4xV7Q9%2B9LtHh3l9qMBVQ8uUDUwr1LvFe%2FcYIHLzP%2FA%3D%3D%7Ctkp%3ABlBMULbw5JyvZQ&LH_ItemCondition=2500,"[0.11099609732627869, -0.10888785868883133, -0.04936026781797409, -0.13432717323303223, -0.013912366703152657, 0.04503844678401947, 0.05198213830590248, -0.0776859000325203, 0.07343088835477829, 0.07159387320280075, 0.0702458992600441, 0.01595671847462654, -0.061702221632003784, -0.057677652686834335, -0.09673141688108444, 0.0641796737909317, -0.02294103056192398, 0.03899918124079704, -0.17326529324054718, -0.018413065001368523, 0.04332250356674194, -0.07467488199472427, 0.050751395523548126, 0.027027150616049767, 0.08240792155265808, -0.027895154431462288, -0.1943616271018982, 0.017716461792588234, 0.13761430978775024, -0.191301167011261, 0.017570791766047478, 0.05474136397242546, 0.0956481546163559, 0.022835690528154373, -0.15472839772701263, 0.036961305886507034, 0.050746846944093704, -0.10388050973415375, -0.06888847798109055, 0.23277446627616882, 0.15228493511676788, 0.0025853270199149847, -0.0690447986125946, 0.06619860976934433, 0.08158524334430695, -0.06761384755373001, -0.042881350964307785, 0.05784827843308449, -0.15395259857177734, -0.10757476091384888, -0.1384226679801941, -0.10018288344144821, 0.021769490092992783, 0.12344957888126373, -0.12329516559839249, 0.00033888532198034227, -0.13690577447414398, -0.04976200312376022, -0.060683924704790115, 0.02933921106159687, 0.13936665654182434, -0.044534094631671906, 0.007629674393683672, -0.05416976660490036, 0.09270917624235153, -0.1402198225259781, 0.09707732498645782, -0.028574619442224503, -0.13075928390026093, 0.003021043259650469, -0.05161089450120926, -0.10756322741508484, -0.032135311514139175, 0.043779805302619934, -0.019381333142518997, 0.01447103638201952, 0.1657244861125946, -0.1684499830007553, 0.05324516072869301, -0.0064734527841210365, 0.08565438538789749, -0.010180596262216568, -0.027792710810899734, 0.017005080357193947, 0.004393544513732195, 0.014097953215241432, 0.09254831820726395, -0.06377493590116501, 0.04246135428547859, 0.07370743155479431, 0.1361934095621109, 0.024909233674407005, -0.04214702546596527, 0.12318940460681915, -0.1811210662126541, 0.021376360207796097, -0.14529255032539368, -0.04240771383047104, 0.0854400247335434, -0.09678422659635544, 0.19983595609664917, 0.11103705316781998, 0.0453372560441494, -0.13614743947982788, 0.057945240288972855, -0.06244676932692528, -0.05790930613875389, -0.048367828130722046, 0.12574900686740875, -0.07697528600692749, -0.07218626886606216, -0.01683051884174347, 0.0459657683968544, -0.032188497483730316, 0.04557539522647858, -0.10896165668964386, -0.1458960324525833, 0.09233778715133667, -0.022051533684134483, 0.07856973260641098, -0.023751892149448395, 0.040673431009054184, 0.0476558655500412, 0.039059001952409744, -0.06586717069149017, 0.0003352216153871268, 0.09252624958753586, -0.06051770970225334]"
ebay_images/image_1_3.png,https://i.ebayimg.com/images/g/FbkAAOSwLgZnuOiw/s-l500.webp,https://www.ebay.com/itm/267166675599?_skw=furniture&itmmeta=01JNWWS70HE80HHDY08N9WDW4A&hash=item3e345ff28f%3Ag%3AFbkAAOSwLgZnuOiw&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eyH15bbVpqWKPWKA%2FS4wL8wwFz1Ja6u%2B1L8oklloVfs2oyzPzNxc3uMzW8p67x3jd4NnJ%2FNyuT%2Ff%2B21hGKAWP2Sf4ZaZUkQg0Hlz4ueLvI%2B7Zmeh8OZsPG2y20ASRRdkmNGTRJkgDoLStgxGK99mRDjDU1wQWp0tvOlz55EQPJ49JdoERSN2d1DzNiGffRpQTbloNVjBNIJNUr2bt%2B5%2FYY8JcOPeVgJs2l3kmBVxKGRA%3D%3D%7Ctkp%3ABlBMULbw5JyvZQ&LH_ItemCondition=2500,"[0.029354922473430634, -0.14706020057201385, -0.044873207807540894, -0.10773652791976929, 0.1348808854818344, 0.0038074844051152468, 0.11159814149141312, 0.048810914158821106, 0.12327291071414948, 0.11120111495256424, 0.11216112226247787, -0.04746932536363602, -0.03227313607931137, -0.01819181814789772, -0.11208853870630264, 0.03908238559961319, 0.05637748911976814, 0.037965379655361176, -0.09798894077539444, 0.09970787912607193, 0.006241651251912117, 0.0007980726077221334, -0.07935187220573425, 0.04452972486615181, 0.0451982207596302, -0.024264171719551086, -0.08447786420583725, -0.11204217374324799, 0.0428704097867012, -0.09904642403125763, -0.06162169203162193, 0.10465129464864731, 0.022499654442071915, 0.09149344265460968, -0.19740326702594757, -0.048447538167238235, 0.010208256542682648, 0.008760705590248108, -0.04151042550802231, 0.2528928518295288, 0.16915133595466614, -0.011561361141502857, -0.05258186161518097, -0.02079652063548565, 0.05347476899623871, -0.07925375550985336, -0.012997673824429512, 0.06786474585533142, -0.10917586833238602, -0.07437703013420105, -0.02269897423684597, 0.010582168586552143, 0.07767727226018906, 0.040152497589588165, -0.006951859686523676, -0.07204566150903702, -0.0594148151576519, -5.0094735343009233e-05, -0.06491179019212723, -0.027629990130662918, 0.10476184636354446, -0.04193441569805145, 0.07213752716779709, -0.11917152255773544, 0.1145506352186203, -0.12336455285549164, 0.026626141741871834, -0.08538049459457397, -0.12954671680927277, 0.019224420189857483, -0.04517082870006561, -0.20630201697349548, -0.06632690876722336, 0.14801481366157532, 0.004596463404595852, 0.04093315079808235, 0.1692352145910263, 0.03171471133828163, 0.007643985562026501, 0.013446384109556675, 0.04060802981257439, -0.06953459233045578, 0.05376617982983589, 0.003986004274338484, -0.020159320905804634, 0.06737527996301651, -0.006099683698266745, -0.09914816915988922, 0.028714999556541443, 0.007643221411854029, 0.15713025629520416, -0.03510629013180733, 0.0243210569024086, 0.07523169368505478, -0.12194480746984482, 0.14774195849895477, -0.0930425375699997, -0.11852854490280151, 0.12610465288162231, 0.0025367490015923977, 0.11069883406162262, -0.005488904658704996, 0.008872774429619312, -0.10832768678665161, -0.04334937781095505, 0.04519207030534744, -0.13180571794509888, 0.09804463386535645, 0.039243001490831375, -0.23452414572238922, -0.12199010699987411, -0.05111032724380493, 0.048440221697092056, -0.11950115859508514, 0.05023497715592384, -0.03173390030860901, -0.08084878325462341, -0.007693005260080099, -0.07449748367071152, 0.1001099944114685, 0.026906613260507584, 0.07644293457269669, -0.018659809604287148, 0.1681499481201172, -0.10967600345611572, 0.028953401371836662, 0.2212614268064499, -0.036488160490989685]"
ebay_images/image_1_4.png,https://i.ebayimg.com/images/g/nb8AAeSwAr9nrkBB/s-l500.webp,https://www.ebay.com/itm/387939326081?_skw=furniture&itmmeta=01JNWWS70HWNY22PEARTQFE1P9&hash=item5a52fc5881%3Ag%3Anb8AAeSwAr9nrkBB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dYqrCgQeg%2BtpIgm7XuWQZ9mMe6gFqbPrWB8dFfZXDfwPflY8pONL4WGXdLw2%2F%2BZrP4gTu3cD%2F9y0bCg75OGOgDfGRV5fRUQO1LcbPR1UdPwc9jhm7FZ7RrnAzHFDky2xJGb%2F1BPk6oIektM%2FkVZA%2BIy9yGhhkuBLkm3wTOccFkRsQmBCBR9ohrMK01mcEM22A8WFoKESKDD0o9H%2BCNSrsqp6f9BeVA92o%2FEV4DDemAiil4NEaFjm1OJipY0DFpIBQUGtQxT5Ta6cr060CmoN74%7Ctkp%3ABk9SR7bw5JyvZQ&LH_ItemCondition=2500,"[-0.07688504457473755, -0.030064910650253296, -0.03532528504729271, -0.17088255286216736, 0.05178840085864067, -0.0036425122525542974, 0.17469653487205505, 0.07146144658327103, -0.05653990060091019, 0.07868204265832901, 0.038245584815740585, -0.053932610899209976, 0.01245659776031971, 0.060744334012269974, -0.015669897198677063, 0.1048848032951355, 0.07592734694480896, 0.11244581639766693, -0.04901020601391792, -0.010966408997774124, 0.033129215240478516, -0.025694813579320908, 0.08991877734661102, 0.0026393411681056023, -0.14864513278007507, -0.10149796307086945, -0.10790661722421646, 0.039453864097595215, -0.01224954891949892, 0.01493693795055151, 0.022852374240756035, 0.0595722459256649, -0.095443494617939, -0.08387206494808197, -0.12326696515083313, 0.06770442426204681, 0.06719104200601578, 0.039804112166166306, -0.0523044727742672, 0.036647673696279526, 0.06838257610797882, 0.009840792044997215, -0.037367478013038635, -0.030582720413804054, 0.11774908006191254, -0.03958815336227417, -0.17205409705638885, 0.1488582044839859, -0.014836200512945652, 0.10284911841154099, 0.052426330745220184, 0.015171711333096027, 0.24618923664093018, -0.1425463706254959, 0.18313270807266235, -0.011298513039946556, 0.07360818237066269, -0.07042484730482101, -0.1481257975101471, 0.11036288738250732, 0.03176287189126015, -0.13864493370056152, 0.059201668947935104, -0.06012476608157158, 0.005425183568149805, -0.031017571687698364, -0.08540993183851242, -0.08636526763439178, -0.012086231261491776, -0.02029726281762123, -0.18984201550483704, -0.014629875309765339, -0.05403318256139755, 0.08611185103654861, 0.010504177771508694, 0.1297406554222107, 0.04643271490931511, 0.1720469892024994, 0.07289975881576538, -0.021885044872760773, -0.021546728909015656, -0.03585578873753548, 0.10074321925640106, -0.0342022106051445, -0.04939304664731026, 0.004661941435188055, -0.21443089842796326, -0.010100427083671093, -0.008459226228296757, -0.07964722067117691, 0.12869146466255188, -0.07004135102033615, -0.06869469583034515, 0.032853901386260986, -0.15711311995983124, 0.07538828998804092, 0.043016400188207626, -0.19831842184066772, -0.06809484213590622, -0.07117680460214615, 0.02632836624979973, -0.032130442559719086, -0.017772778868675232, -0.11482924222946167, -0.021950120106339455, 0.1318555325269699, -0.18760009109973907, 0.06493159383535385, -0.01268645841628313, -0.059745147824287415, -0.08306774497032166, 0.1360459178686142, 0.016524018719792366, -0.15801861882209778, 0.07740531116724014, -0.043258268386125565, -0.05670766904950142, 0.019066112115979195, -0.0703960508108139, -0.025887634605169296, 0.01898973248898983, 0.06362778693437576, 0.03205700218677521, 0.04842151701450348, -0.046887125819921494, 0.10726047307252884, 0.16046981513500214, -0.09487815201282501]"
ebay_images/image_1_5.png,https://i.ebayimg.com/images/g/iUQAAeSwYs9nu0H1/s-l500.webp,https://www.ebay.com/itm/156752757376?_skw=furniture&itmmeta=01JNWWS70HQ09HMKP4ZFJ0RWGP&hash=item247f314280%3Ag%3AiUQAAeSwYs9nu0H1&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dEB8l%2F53vbihrFkbC1Fvkd1TawcaTMV2twJLGjb%2BsV55sA%2Bzsx5BR6mTCznqY2q9%2FvWztw0XDdqAlcOOhRYD%2BkE5pskXnFPnvf71kRQsIL%2BBNNJfr9s68f3T4adqvuYCcKYJQ6sf3TGRYLJOg1hTBRVANQ7eGqfIQ%2F1k90ypd7WOjqztfWFJa4vXvUk4BqGMdyK2FLAo2qEVfch80XEgTU8n9cQ7R%2B9e0Rsrp4W5eS5KD2cbqZjFN42sj41CAuI4RGYEh4GZWKG%2B6%2Fc%2BasBGZo%7Ctkp%3ABk9SR7bw5JyvZQ&LH_ItemCondition=2500,"[-0.1042543277144432, 0.046289000660181046, 0.08700331300497055, 0.08933211863040924, -0.057355452328920364, 0.03213699162006378, 0.17277158796787262, 0.08744069188833237, -0.0836188793182373, -0.04519317299127579, 0.07202988117933273, -0.012677638791501522, 0.043827123939991, -0.025163980200886726, 0.04744252189993858, 0.060061078518629074, 0.09421300888061523, 0.05239427834749222, 0.13173815608024597, -0.1331302970647812, 0.0030775738414376974, -0.03442743048071861, -0.09387937933206558, -0.017289940267801285, -0.04585712403059006, -0.048592571169137955, -0.04182036966085434, -0.04962523281574249, -0.08845672756433487, 0.050935566425323486, -0.047389451414346695, -0.31118541955947876, -0.11606694757938385, -0.10502835363149643, 0.049401942640542984, 0.09125901013612747, 0.09004399180412292, 0.031417351216077805, 0.03444715589284897, 0.01860812120139599, 0.06247947737574577, -0.04280680790543556, -0.07737120985984802, 0.0434957854449749, -0.1374386101961136, 0.19197946786880493, -0.12286809086799622, 0.046883415430784225, 0.03231421858072281, 0.1346178948879242, -0.01914750225841999, 0.008523030206561089, -0.07641620188951492, -0.08059292286634445, 0.041299205273389816, -0.09889470785856247, 0.11250429600477219, -0.16297386586666107, -0.004153841640800238, 0.012815402820706367, -0.07481341063976288, -0.03926784172654152, 0.015276377089321613, 0.07227153331041336, -0.14220954477787018, -0.028178758919239044, -0.13866980373859406, -0.10127013176679611, 0.09541166573762894, -0.04249555617570877, -0.11046119034290314, -0.059208329766988754, -0.015207611955702305, -0.020973563194274902, 0.02116752788424492, -0.019308771938085556, 0.024673955515027046, -0.001655957312323153, -0.04128120839595795, -0.009213065728545189, 0.04130189120769501, -0.06272769719362259, 0.04890742152929306, -0.015292767435312271, 0.025613950565457344, -0.0240675900131464, -0.2281070351600647, 0.1479339301586151, -0.03928697481751442, -0.1944981813430786, -0.05840238928794861, 0.09307247400283813, -0.019162770360708237, 0.08800005912780762, 0.11571300029754639, -0.0006112008122727275, 0.028680332005023956, -0.1235271766781807, -0.04167698323726654, -0.029249532148241997, -0.1120011955499649, -0.06795685738325119, 0.04881897568702698, -0.1386788785457611, -0.09992513805627823, 0.24876679480075836, 0.01425993349403143, -0.11267101019620895, -0.09322195500135422, 0.06440821290016174, -0.05680665001273155, -0.012858745642006397, -0.06357178837060928, -0.0933927446603775, 0.11261321604251862, -0.055450327694416046, 0.11588972061872482, -0.04149360582232475, 0.030826320871710777, 0.054477378726005554, -0.06607827544212341, 0.15356330573558807, 0.010945465415716171, -0.013534045778214931, 0.017210228368639946, 0.1769881397485733, -0.019145861268043518, -0.002983156591653824]"
ebay_images/image_1_6.png,https://i.ebayimg.com/images/g/rwoAAOSw9gxndskQ/s-l500.webp,https://www.ebay.com/itm/126970720781?_skw=furniture&itmmeta=01JNWWS70HXD4BNKXREHPDQJXN&hash=item1d900b720d%3Ag%3ArwoAAOSw9gxndskQ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dbViZ6PLyO7eOLJrkD27B%2FhHR0sf7y6jJPtvY00pjJ2uigHEq94Tag2IQSZ1O6ZzWiQ82OfBDVuKXAwLsBasQpXfFs4dVsVbuKKxqa%2Bl7xlSkHXNEj62YVLbLbxZDYOiW2kgdy7o5jwRgqDpNzxM7L4ae7gZ%2FoIKCdTYb7vIe73Uwzx3ORWpiyedsv5RWRncXvxIWMV43WNAXvrFZgDRCH4TRMe2B2cZuLIU4EY3t7Jw%3D%3D%7Ctkp%3ABk9SR7jw5JyvZQ&LH_ItemCondition=2500,"[0.019993996247649193, 0.017068400979042053, 0.08375492691993713, 0.04068448767066002, -0.0041002254001796246, 0.06743314117193222, -0.022087804973125458, 0.008146469481289387, 0.06400652229785919, -0.0875529944896698, 0.24370715022087097, 0.024647921323776245, -0.049761343747377396, -0.047531966120004654, 0.022638939321041107, -0.021528400480747223, 0.02126341499388218, 0.10223410278558731, -0.09410856664180756, -0.1374390870332718, -0.010959239676594734, 0.049837302416563034, -0.10416112095117569, -0.07122398912906647, 0.08522035926580429, -0.05958959460258484, -0.09888172894716263, -0.02695051208138466, -0.018815835937857628, -0.11319921910762787, -0.06090286374092102, -0.11881421506404877, 0.06509120762348175, -0.07292526960372925, 0.08042079955339432, 0.022828344255685806, -0.060654476284980774, -0.1460961252450943, -0.027077674865722656, 0.0696452409029007, 0.028868429362773895, -0.13109524548053741, -0.006842650473117828, 0.02116755023598671, -0.02443004958331585, -0.033615194261074066, -0.17986789345741272, -0.12407743185758591, -0.04773210734128952, -0.10724413394927979, -0.14060579240322113, -0.11357612162828445, -0.0038613607175648212, 0.07935529947280884, -0.19898870587348938, -0.12984320521354675, -0.14015167951583862, 0.06603620201349258, -0.03230816498398781, 0.032836541533470154, 0.12555426359176636, 0.10583853721618652, -0.03177693486213684, -0.042236462235450745, 0.0015824786387383938, -0.11873697489500046, -0.024042325094342232, -0.12818469107151031, 0.02736762911081314, 0.11282581835985184, 0.04451312869787216, -0.05325813964009285, 0.1717170923948288, 0.13629372417926788, -0.012673749588429928, -0.11252698302268982, 0.09263323247432709, -0.2655317187309265, 0.05228005349636078, 0.027743017300963402, -0.1361645609140396, -0.14918573200702667, -0.008549103513360023, 0.03729996830224991, 0.03606792911887169, -0.12611503899097443, 0.04018405079841614, 0.07206549495458603, 0.11223834753036499, 0.0623595267534256, 0.005145906470716, 0.03138737007975578, 0.036567095667123795, -0.0037041723262518644, 0.0024078546557575464, 0.02913925051689148, -0.06196662783622742, 0.07927574962377548, 0.014441654086112976, -0.09926904737949371, 0.07143183797597885, 0.1118800938129425, 0.10507576912641525, -0.046132829040288925, 0.222721129655838, -0.05020304396748543, -0.017080804333090782, -0.09472868591547012, 0.06435280293226242, -0.010504995472729206, -0.02091384306550026, -0.17429235577583313, -0.025638172402977943, -0.1500089019536972, -0.018732262775301933, -0.007569019682705402, 0.12123715877532959, 0.00597080122679472, -0.07606442272663116, -0.030405472964048386, -0.045073993504047394, 0.09982459247112274, -0.07975782454013824, 0.12080609053373337, 0.07523240894079208, -0.0015106088249012828, 0.04766884818673134, -0.07824651896953583]"
ebay_images/image_1_7.png,https://i.ebayimg.com/images/g/A70AAOSwdDJm2G~b/s-l500.webp,https://www.ebay.com/itm/156390913246?_skw=furniture&itmmeta=01JNWWS70HWP7HXMACKP3WND24&hash=item24699ff4de%3Ag%3AA70AAOSwdDJm2G%7Eb&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dI7hu8IijSvEeLneg0rqmKBuOotAqEPmEnKbcv6KhvAYmeCZnR6SehVuWt7p1ijpSxMKkMD7ophiwS2higBs5r%2BvAJHLk7LjiJJ1PctwrF5A0d0%2BO5hjOeMZUB7bUVXRpwxt7iTgl%2Ftix49iqGm1lNiqgXF9mUzRZdbALHsXMNBskUSzFD1HM6yzyWFMBDuDHO0vNeAxmxbufalRImBqZUNThmD%2Bn3T8g3z0r3vcIm4byfKSSm3ma1xyVUZJsT9zCX0FNljMBvQbGLU1K%2BFokR6iNBaePszQ%2BMOFQWXQ05zg%3D%3D%7Ctkp%3ABk9SR7jw5JyvZQ&LH_ItemCondition=2500,"[0.0849408432841301, 0.002978696022182703, 0.021496817469596863, 0.07751896232366562, -0.07002288103103638, 0.06077558547258377, -0.10659687966108322, -0.021662630140781403, 0.04737217351794243, -0.04010056331753731, 0.06981555372476578, 0.10808655619621277, -0.18127229809761047, -0.08869977295398712, 0.0031069221440702677, -0.048782460391521454, -0.006032658275216818, 0.013225873932242393, -0.06488779187202454, -0.0070883119478821754, -0.00376352877356112, 0.023028962314128876, -0.13461284339427948, -0.002811903366819024, 0.1124076247215271, 0.0039685736410319805, -0.0079490439966321, 0.012889103032648563, 0.05094876140356064, -0.10237616300582886, -0.0150596983730793, -0.0770503580570221, 0.21061114966869354, 0.023645421490073204, 0.07215052098035812, 0.015496773645281792, -0.08233877271413803, -0.16716493666172028, -0.03902707248926163, 0.03824423626065254, -0.0016289016930386424, -0.06383438408374786, 0.06532498449087143, -0.02231035754084587, 0.0031078997999429703, -0.09200944006443024, -0.04158366844058037, -0.12852700054645538, -0.006545135285705328, -0.1082574799656868, -0.09656109660863876, -0.1433473378419876, -0.16664624214172363, 0.1636287420988083, -0.2260715365409851, 0.04547165334224701, -0.013522842898964882, 0.08477281033992767, 0.10824266076087952, 0.007292855530977249, 0.14577427506446838, 0.09293871372938156, -0.0412769615650177, 0.009440597146749496, 0.012298041023314, -0.11287759244441986, 0.026512859389185905, 0.024669082835316658, -0.03985673561692238, 0.07207449525594711, 0.1723460853099823, 0.10597630590200424, 0.12328007817268372, 0.013477430678904057, 0.0006610732525587082, -0.2098676562309265, 0.004720006138086319, -0.2184309959411621, -0.01911226101219654, 0.07323741912841797, -0.03928354009985924, -0.03519859537482262, -0.036514367908239365, 0.04891068860888481, 0.06414711475372314, -0.0912805050611496, 0.08551565557718277, 0.10685171186923981, 0.08167096227407455, 0.1627306342124939, -0.04881569370627403, -0.006254247389733791, 0.0172111913561821, -0.0656772255897522, 0.008519711904227734, -0.04416922479867935, -0.10903026163578033, 0.1465262770652771, 0.08293808251619339, -0.061413101851940155, 0.038059115409851074, 0.1477833092212677, 0.08637582510709763, 0.11969989538192749, 0.11626861989498138, -0.19135448336601257, 0.14247071743011475, -0.11405482888221741, 0.10885738581418991, 0.011166884563863277, 0.04360378161072731, -0.157001793384552, 0.04722557216882706, 0.0069401622749865055, -0.02308202162384987, -0.007048379629850388, 0.0446799099445343, 0.0027626771479845047, 0.08760444074869156, -0.013085785321891308, -0.08590878546237946, -0.0045148106291890144, -0.037987057119607925, 0.0014752390561625361, 0.12798333168029785, -0.08474254608154297, -0.08532602339982986, 0.07155085355043411]"
ebay_images/image_1_8.png,https://i.ebayimg.com/images/g/b8cAAOSwr69nofK3/s-l500.webp,https://www.ebay.com/itm/235990434164?_skw=furniture&itmmeta=01JNWWS70HV02HYF3X82VXSBJX&hash=item36f2204174%3Ag%3Ab8cAAOSwr69nofK3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fQMpN6zA54LBhDWwl9Nhbd3Jd%2BXtX6pX2x9r2ysUULAa6s%2BMDnRM9ccdqG2jxRp0i4IjyRF18HfXcuEnwHgi0VTOI2JoeCFaxoFuYhBicxrBdofvcQmrQKo%2BhFMQQDd6DeyMUlr6JT0shb5eLPMhQGW8sqkGzSHzp0mcD5eLPIqji9BBUhENLkaMwJnNpT%2FkxZywXHiNTYvk2mIdyEc1QtzmfP9UJcxUSsWuKI2%2FBIHbi9efdVRmnPBEjvz0xsB9U5CP1aPuvqYNQk1HC7rMbd%7Ctkp%3ABk9SR7jw5JyvZQ&LH_ItemCondition=2500,"[-0.02496623992919922, 0.03917688876390457, -0.03186562657356262, 0.061471544206142426, -0.06770617514848709, -0.0007164382259361446, 0.0346904993057251, -0.0495949313044548, -0.006843639072030783, -0.06185119226574898, 0.07518252730369568, 0.09516537934541702, -0.12498382478952408, -0.07024957984685898, -0.06171337142586708, -0.0320732481777668, 0.010568218305706978, 0.04080347344279289, -0.07257901132106781, -0.07523955404758453, 0.06131817400455475, -0.01412708219140768, -0.03678362816572189, 0.0484725758433342, 0.09411658346652985, -0.03731115534901619, -0.11330647766590118, 0.06358788907527924, -0.00780286593362689, -0.07318686693906784, -0.07488273829221725, -0.052530061453580856, 0.21695737540721893, 0.042811471968889236, -0.02726299874484539, 0.021584419533610344, -0.0570245236158371, -0.161935955286026, -0.0850319191813469, 0.08231533318758011, 0.14299993216991425, -0.09471862018108368, -0.06053689867258072, 0.0062262206338346004, 0.09406646341085434, -0.0598454587161541, -0.02678496576845646, -0.0327567495405674, 0.039875105023384094, -0.16306844353675842, -0.04043474793434143, -0.15265199542045593, -0.1899614930152893, 0.11533311009407043, -0.19498595595359802, -0.0902213603258133, 0.006648895796388388, 0.026158111169934273, 0.04803032428026199, -0.06123867258429527, 0.0889584869146347, 0.03575722873210907, 0.06573493033647537, 0.04222397133708, -0.03749329224228859, -0.13658836483955383, 0.035176899284124374, 0.10071820765733719, -0.12791772186756134, 0.08011983335018158, 0.020492229610681534, -0.10822013020515442, 0.10659593343734741, 0.12202954292297363, 0.09977997094392776, -0.19387046992778778, 0.014444507658481598, -0.2762727439403534, -0.055672820657491684, 0.07258516550064087, -0.015281335450708866, -0.0032143464777618647, -0.09491889923810959, -0.00658318679779768, -0.020529882982373238, -0.04097304120659828, 0.1207968220114708, -0.0190231092274189, 0.019649825990200043, 0.04401566833257675, 0.029056210070848465, -0.0484912134706974, -0.043152954429388046, -0.002030645264312625, 0.06834764778614044, 0.07905340939760208, -0.1857607215642929, 0.04215901717543602, 0.11366761475801468, -0.04474370926618576, -0.01682800054550171, 0.19614580273628235, 0.08694103360176086, 0.09817048162221909, 0.051027096807956696, -0.10133319348096848, 0.1214749664068222, -0.13339678943157196, 0.1716299206018448, -0.03500238060951233, -0.047607406973838806, -0.1430802345275879, -0.02037166990339756, -0.0772193893790245, 0.08926961570978165, -0.17131143808364868, 0.038359254598617554, 0.006112595554441214, 0.08095095306634903, 0.10804986953735352, -0.07048570364713669, -0.03424176201224327, 0.0033910081256181, 0.018892746418714523, 0.13061267137527466, -0.051583822816610336, -0.027415616437792778, -0.041569631546735764]"
